title;type;authors;doi;cite_number;volume;issue;date
A BAYESIAN ON-LINE CHANGE DETECTION ALGORITHM WITH PROCESS MONITORING APPLICATIONS;article;Pradipta Sarkar - William Q. Meeker;/doi/abs/10.1080/08982119808919168;6;10;3;1998
A SEQUENTIAL APPROACH TO ANALYZING IRREGULAR MULTIVARIATE INSPECTION DATA;article;Miryam Barad - Tzvi Raz;/doi/abs/10.1080/08982119808919169;0;10;3;1998
COST OF SOFTWARE QUALITY: A MEANS OF PROMOTING SOFTWARE PROCESS IMPROVEMENT;article;Dan Houston - J. Bert Keats;/doi/abs/10.1080/08982119808919170;14;10;3;1998
COMBINING SPC WITH APC TO IMPROVE QUALITY;article;Don Holmes- Theodore Aluise- Kenneth Burt - Scott Ellsworth;/doi/abs/10.1080/08982119808919171;1;10;3;1998
WE'RE NOT IN KANSAS ANYMORE: TOTO OR QUALITY LESSONS FROM THE LAND OF OZ;article;David M. Lyth - Larry A. Mallak;/doi/abs/10.1080/08982119808919172;0;10;3;1998
STANDARDS COLUMN;article;August B. Mundel;/doi/abs/10.1080/08982119808919173;0;10;3;1998
QUALITY QUANDARIES Models: Assumptions: and Robustness;article;George E. P. Box - Alberto Lucefio;/doi/abs/10.1080/08982119808919174;0;10;3;1998
CURRENT EVENTS IN ELTROPE;article;Loan C. Bacivarof;/doi/abs/10.1080/08982119808919175;0;10;3;1998
THE USE OF ENERGY-RELATED CHARACTERISTICS IN ROBUST PRODUCT DESIGN;article;Gary S. Wasserman;/doi/abs/10.1080/08982119708919128;4;10;2;1998
THE PARETO PRINCIPLE AND RATE ANALYSIS;article;Darrell Radson - Amy Hancock Boyd;/doi/abs/10.1080/08982119708919129;6;10;2;1998
PROCESS DEVELOPMENT FOR ACHIEVING UNIFORM PLATING THICKNESS;article;P. K. Perumallu;/doi/abs/10.1080/08982119708919130;0;10;2;1998
HOW TO FORMULATE THE ULTIMATE MARGARITA: A TUTORIAL ON EXPERIMENTS WITH MIXTLTRES;article;Melissa L. Bowles - Douglas C. Montgomery;/doi/abs/10.1080/08982119708919131;8;10;2;1998
A DISTRIBUTION ON MULTIPLE REPAIRS PER VEHICLE;article;Ming-Wei Lu - Richard J. Vance;/doi/abs/10.1080/08982119708919132;0;10;2;1998
ON THE ESTIMATION OF GAUGE CAPABILITY;article;M. V. Asokan;/doi/abs/10.1080/08982119708919133;0;10;2;1998
A FRAMEWORK FOR INTEGRATING QUALITY: RELIABILITY: AND DURABILITY IN PRODUCT DESIGN WITH LIFE-CYCLE COST CONSIDERATIONS;article;Parveen S. Goel - Nanua Singh;/doi/abs/10.1080/08982119708919134;2;10;2;1998
USING REPEATABILITY AND REPRODUCIBILITY STUDIES TO EVALUATE A DESTRUCTIVE TEST METHOD;article;Aaron R. Phillips- Rella Jeffries- Jan Schneider - Stanley P. Frankoski;/doi/abs/10.1080/08982119708919135;8;10;2;1998
SAMPLING PROPERTIES OF AN ESTIMATOR OF A NEW PROCESS CAPABILITY INDEX FOR WEIBULL DISTRIBUTED QUALITY CHARACTERISTICS;article;S. P. Mukherjee - N. K. Singh;/doi/abs/10.1080/08982119708919136;10;10;2;1998
DETERMINING OPTIMAL DESIGN CHARACTERISTIC LEVELS IN QUALITY FUNCTION DEPLOYMENT;article;Kwang-Jae Kim;/doi/abs/10.1080/08982119708919137;20;10;2;1998
QUANTILES OF THE SAMPLING DISTRIBLITION OF C;article;L. S. Zimmer - N. F. Hubele;/doi/abs/10.1080/08982119708919138;21;10;2;1998
ESTIMATING THE STANDARD DEVIATION FOR INDIVIDUALS CONTROL CHARTS;article;G. Rex Bryce- Marie A. Gaudard - Brian L. Joiner;/doi/abs/10.1080/08982119708919139;10;10;2;1998
LOT SIZE REDUCTION IN THE SERVICE INDUSTRY: A IVIEAT MARKET EXAMPLE;article;S. Thomas Foster Jr. - Mike Huizinga;/doi/abs/10.1080/08982119708919140;0;10;2;1998
ESTABLISHING OPTIMUM PROCESS LEVELS OF SUSPENDING AGENTS FOR A SUSPENSION PRODUCT;article;Abhijit Gupta;/doi/abs/10.1080/08982119708919141;0;10;2;1998
A PRODUCIBILITY MEASURE FOR QUALITY CHARACTERISTICS WITH DESIGN SPECIFICATIONS;article;Jai-Hyun Byun- Elsayed A. Elsayed- Argon C. K. Chen - Rieks Bruins;/doi/abs/10.1080/08982119708919142;1;10;2;1998
QUANTIFICATION OF BATCH HOMOGENEITY;article;Heinz Schmidli - Yves-L. Grize;/doi/abs/10.1080/08982119708919143;1;10;2;1998
SELECTING STATISTICALLY VALID SAMPLING PLANS;article;Wayne A. Taylor;/doi/abs/10.1080/08982119708919144;4;10;2;1998
SOME CAUTIONS IN THE USE OF PLACKETT-BURMAN DESIGNS;article;Douglas C. Montgomery- Connie M. Borror - James D. Stanley;/doi/abs/10.1080/08982119708919145;16;10;2;1998
PROCESS CONTROL AND EVALUATION IN THE PRESENCE OF SYSTEMATIC ASSIGNABLE CAUSE;article;Ashok Sarkar - Surajit Pal;/doi/abs/10.1080/08982119708919146;4;10;2;1998
DETERMINING PROCESS CAPABILITY IN A CHEMICAL BATCH PROCESS;article;Raymond A. Morris - Edward F. Watson;/doi/abs/10.1080/08982119708919147;5;10;2;1998
USE OF DUMMY VALUES IN ANALYZING INCOMPLETE EXPERIMENTAL DESIGN DATA;article;T. N. Goh;/doi/abs/10.1080/08982119708919148;4;10;2;1998
STANDARDS COLUMN;article;August B. Mundel;/doi/abs/10.1080/08982119708919149;0;10;2;1998
A Negative Process Capability Index from Assembling Good Components? A Problem in Statistical Tolerancing;article;Seren Bisgaard - Spencer Graves;/doi/abs/10.1080/08982119708919150;5;10;2;1998
CURRENT EVENTS IN EUROPE;article;Edited by loan C. Bacivarof;/doi/abs/10.1080/08982119708919151;0;10;2;1998
QUALITY CONSIDERATIONS IN HEALTH CARE;article;NA;/doi/abs/10.1080/08982119708919099;0;10;1;1998
Commentary;article;NA;/doi/abs/10.1080/08982119708919100;0;10;1;1998
ABSTRACTS;article;NA;/doi/abs/10.1080/08982119708919101;0;10;1;1998
MULTIPROCESS PERFORMANCE ANALYSIS: A CASE STUDY;article;W. L. Pearn - K. S. Chen;/doi/abs/10.1080/08982119708919102;46;10;1;1998
ELIMINATION OF POROSITY IN STEEL CASTING: AN EXPERIMENTAL APPROACH;article;K. N. Anand - A. K. Chaudhuri;/doi/abs/10.1080/08982119708919103;0;10;1;1998
MINIMIZATION OF LOSS DUE TO DIVERSION OF EXPORT-GRADE STEEL PLATES;article;Deepankar Ray Chaudhury - Prasun Das;/doi/abs/10.1080/08982119708919104;2;10;1;1998
ANALYSIS OF UNREPLICATED SPLIT-PLOT EXPERIMENTS WITH MLTLTIPLE RESPONSES;article;Marit Risberg Ellekjaer- Howard T. Fuller - Kirsti Ladstein;/doi/abs/10.1080/08982119708919105;2;10;1;1998
EVALUATION OF CUSTOMER PERCEPTIONS FOR QUALITY IMPROVEMENT: A CASE STUDY;article;John S. Dzissah - Suraj M. Alexander;/doi/abs/10.1080/08982119708919106;0;10;1;1998
RANDOMIZED RESPONSE METHOD FOR POTENTIALLY EVASIVE ANSWERS;article;Seyda Deligonul;/doi/abs/10.1080/08982119708919107;0;10;1;1998
MULTIVARIATE CONTROL CHARTS FOR GROUPED AND INDIVIDUAL OBSERVATIONS;article;Jack Prins - Doug Mader;/doi/abs/10.1080/08982119708919108;8;10;1;1998
USING THE LIKELIHOOD FUNCTION TO ESTIMATE THE AVERAGE OUTGOING QUALITY;article;Zhang Wu;/doi/abs/10.1080/08982119708919109;1;10;1;1998
PRE-CONTROL AND SOME SIMPLE ALTERNATIVES;article;Stefan H. Steiner;/doi/abs/10.1080/08982119708919110;16;10;1;1998
COMPARISON OF CLASSROOM TOYS FOR TEACHING EXPERIMENTAL DESIGN;article;Woody Santy - Bob Einwalter;/doi/abs/10.1080/08982119708919111;2;10;1;1998
THE FIVE/TEN RLTLE: A CONSTRAINED-LOSS ECONOMIC PROCESS ADJUSTMENT PROCEDURE;article;Dan Trietsch;/doi/abs/10.1080/08982119708919112;3;10;1;1998
A DECISION SLIPPORT MODELING FRAMEWORK FOR ASSESSMENT OF QUALITY PERFORMANCE IN COMPUTER-INTEGRATED MANUFACTURE;article;Tay Kiang Meng- David R. Coleman - John T. Boardman;/doi/abs/10.1080/08982119708919113;0;10;1;1998
ANALYSIS OF COMPONENTS OF VARIATION IN AUTOMOTIVE STAMPING PROCESSES;article;Walton Hancock- and Matthew Zayko- Mark Autio - Donald Ponagajba;/doi/abs/10.1080/08982119708919114;5;10;1;1998
STRATEGIES FOR VARIABILITY REDUCTION;article;R. Jock MacKay - Stefan H. Steiner;/doi/abs/10.1080/08982119708919115;12;10;1;1998
DEGRADATION STUDY OF A PHOTOGRAPHIC DEVELOPER TO DETERMINE SHELF LIFE;article;Robert E. Chapman;/doi/abs/10.1080/08982119708919116;1;10;1;1998
SAMPLING PLANS FOR THE MULTIVARIATE T 2 CONTROL CHART;article;Francisco Aparisi;/doi/abs/10.1080/08982119708919117;9;10;1;1998
PROCESS ACCEPTANCE CHARTS FOR SHORT RUNS;article;Donald S. Holmes - A. Erhan Mergen;/doi/abs/10.1080/08982119708919118;1;10;1;1998
EXPERIMENTAL DESIGNS;article;Dan Fairchild;/doi/abs/10.1080/08982119708919119;1;10;1;1998
SPC—GENERALIZATION OF CAPABILITY INDEX C pm: CASE OF UNILATERAL TOLERANCES;article;Maurice Pillet- Sylvain Rochon - Emmanuel Duclos;/doi/abs/10.1080/08982119708919120;13;10;1;1998
EVALUATIONS OF A CLINICAL MEASUREMENT PROCESS AND OF THE QC PROCEDURES MONITORING IT;article;Marilyn K. Hart- Robert F. Hart- G. Russell Warnick - Russell E. Glasgow;/doi/abs/10.1080/08982119708919121;0;10;1;1998
PROCESS ANALYSIS USING AUTOMATED REGROUPING;article;William H. Collins - Scott A. Dellana;/doi/abs/10.1080/08982119708919122;0;10;1;1998
STANDARDS COLUMN;article;August B. Mundel;/doi/abs/10.1080/08982119708919123;0;10;1;1998
QUALITY QUANDARIES;article;Soren Bisgaard;/doi/abs/10.1080/08982119708919124;0;10;1;1998
CURRENT EVENTS IN EUROPE;article;Ioan C. Bacivarof;/doi/abs/10.1080/08982119708919125;0;10;1;1998
QUALITY REALITIES: FADS: AND FANCIES;article;NA;/doi/abs/10.1080/08982119708919075;0;9;4;1997
GEORGE E.P. BOX: Ph.D. ELECTED TO ASQC HONORARY MEMBERSHIP;article;NA;/doi/abs/10.1080/08982119708919076;0;9;4;1997
IMPROVEMENT OF A DIMENSIONAL MEASUREMENT PROCESS USING TAGUCHI ROBUST DESIGNS: by Chih-Young Lin: Chien-Long Hong: and Jiing-Yih Lai: Mechanical Engineering Department: National Central University: Chung-Li 320: Taiwan: Republic of China;article;NA;/doi/abs/10.1080/08982119708919077;0;9;4;1997
IMPROVEMENT OF A DIMENSIONAL MEASUREMENT PROCESS USING TAGUCHI ROBUST DESIGNS;article;Chih-Young Lin- Chien-Long Hong - Jiing-Yih Lai;/doi/abs/10.1080/08982119708919078;10;9;4;1997
USING EXPERIMENTAL DESIGN TO OPTIMIZE THE STEREOLITHOGRAPHY PROCESS;article;Diane A. Schaub - Douglas C. Montgomery;/doi/abs/10.1080/08982119708919079;10;9;4;1997
INTERPRETATION OF PROCESS CAPABILITY INDICES AND SOME ALTERNATIVES;article;Kowk-Leung Tsui;/doi/abs/10.1080/08982119708919080;28;9;4;1997
DEVELOPMENT OF PROCESS SPECIFICATION FOR RADIOGRAPfflC QUALITY WELDING (CAST IRON);article;K. N. Anand;/doi/abs/10.1080/08982119708919081;0;9;4;1997
QUALITY IMPROVEMENT IN THE TREATMENT OF COLD GAS PLASMA: A CASE STUDY;article;Kannan Krishnan - Howard Gitlow;/doi/abs/10.1080/08982119708919082;0;9;4;1997
PROCESS CAPABILITY ANALYSIS WHEN DATA ARE AUTOCORRELATED;article;Haim Shore;/doi/abs/10.1080/08982119708919083;22;9;4;1997
HOTELLING'S T2 STATISTIC FOR MULTIVARIATE STATISTICAL PROCESS CONTROL: A NONRIGOROUS APPROACH;article;Dale G. Sauers;/doi/abs/10.1080/08982119708919084;2;9;4;1997
APPROXIMATE CONFIDENCE LIMITS FOR Cpk AND CONFIDENCE LIMITS FOR NON-NORMAL PROCESS CAPABILITIES;article;William A. Levinson;/doi/abs/10.1080/08982119708919085;9;9;4;1997
MODELS AFTER CONCURRENT ENGINEERING PRODUCT DEVELOPMENT PROCESSES;article;Yasuhisa Tsuda;/doi/abs/10.1080/08982119708919086;0;9;4;1997
MINIMIZING SPLITS IN THE AUTOMOTIVE STAMPING PROCESS BY LOGISTIC REGRESSION∗;article;Chi-Yueh Wang - Walton M. Hancock;/doi/abs/10.1080/08982119708919087;3;9;4;1997
ESTIMATION OF PROCESS CAPABILITY INDEX FOR CONCENTRICITY;article;Ashok Sarkar - Surajit Pal;/doi/abs/10.1080/08982119708919088;12;9;4;1997
POISSON CUSLTM VERSUS c CHART FOR DEFECT DATA;article;Carolyn H. White- J. Bert Keats - James Stanley;/doi/abs/10.1080/08982119708919089;29;9;4;1997
DESIGN FOR QUALITY: SELECTING A PRODUCT'S TECHNICAL FEATURES;article;Fiorenzo Franceschini - Sergio Rossetto;/doi/abs/10.1080/08982119708919090;25;9;4;1997
PROCESS MONITORING WITH MULTIPLE PRODUCTS AND PRODUCTION LINES;article;Necip Doganaksoy - Mark Vandeven;/doi/abs/10.1080/08982119708919091;2;9;4;1997
LEVEL-DEPENDENT HETEROSCHEDASTICITY IN FACTORIAL EXPERIMENTS: ALIASING PATTERNS AND IMPLICATIONS;article;Grazia Vicario;/doi/abs/10.1080/08982119708919092;0;9;4;1997
A MODEL FOR CUSTOMER-DRIVEN MANUFACTURING;article;Quentin R. Skrabec Jr.;/doi/abs/10.1080/08982119708919093;0;9;4;1997
A PRACTICAL IMPLEMENTATION OF THE PROCESS CAPABILITY INDEX Cpk;article;W. L. Pearn - K. S. Chen;/doi/abs/10.1080/08982119708919094;38;9;4;1997
RESTRUCTURING A HOUSE OF QUALITY USING FACTOR ANALYSIS;article;Jong-Seok Shin - Kwang-Jae Kim;/doi/abs/10.1080/08982119708919095;11;9;4;1997
STANDARDS COLUMN;article;August B. Mundel;/doi/abs/10.1080/08982119708919096;0;9;4;1997
QUALITY QUANDARIES∗ Blocking Two-Level Factorials;article;S⊘ren Bisgaard;/doi/abs/10.1080/08982119708919097;3;9;4;1997
CURRENT EVENTS IN EUROPE;article;Edited by loan C. Bacivarof;/doi/abs/10.1080/08982119708919098;0;9;4;1997
QUALITY CONSIDERATIONS IN HEALTH CARE (SECOND VERSE);article;Frank Caplan;/doi/abs/10.1080/08982119708919053;0;9;3;1997
IMPROVING THE YIELD OF SILICA GEL IN A CHEMICAL PLANT;article;K. N. Anand;/doi/abs/10.1080/08982119708919054;0;9;3;1997
IMPROVING THE YIELD OF SILICA GEL IN A CHEMICAL PLANT;article;K. N. Anand;/doi/abs/10.1080/08982119708919055;2;9;3;1997
BIT ERROR RATES FROM SAMPLE TESTING SURFACE AREAS OF OPTICAL MEDIA;article;George C. Runger - Patrick D. Spagon;/doi/abs/10.1080/08982119708919056;0;9;3;1997
CHARTING AUTOCORRELATED DATA: GLTIDELINES FOR PRACTITIONERS;article;Kenneth C. Gilbert- Kenneth Kirby - Cheryl R. Hild;/doi/abs/10.1080/08982119708919057;9;9;3;1997
QUALITY COSTING IN COATING MANUFACTURE: AN EXAMINATION;article;A. B. Pursglove - B. G. Dale;/doi/abs/10.1080/08982119708919058;1;9;3;1997
IMPROVING FIELD PERFORMANCE BY SEQUENTIAL EXPERIMENTATION: A SUCCESSFUL CASE STUDY IN THE CHEMICAL INDUSTRY;article;Teresa López-Alvarez - Victor Aguirre-Torres;/doi/abs/10.1080/08982119708919059;8;9;3;1997
A DIGRAPH APPROACH TO QUALITY EVALUATION OF AN AUTOMOTIVE VEHICLE;article;R. Venkatasamy - V. P. Agrawal;/doi/abs/10.1080/08982119708919060;28;9;3;1997
MODELING PROCESS QUALITY COSTS FOR ALTERNATIVE QUALITY PLANS;article;Soumaya Yacout - Yusuo Chang;/doi/abs/10.1080/08982119708919061;1;9;3;1997
A CATALOG OF CONFOUNDING SCHEMES FOR 8-: 16-: AND 32-RUN FRACTIONAL FACTORIAL DESIGNS;article;J. C. Young;/doi/abs/10.1080/08982119708919062;0;9;3;1997
STRUCTURAL DESIGN OPTIMIZATION FOR A SPACE TRUSS PLATFORM USING RESPONSE SURFACE METHODS;article;Resit Unal- K. Chauncey Wu - Douglas O. Stanley;/doi/abs/10.1080/08982119708919063;8;9;3;1997
USING NORMAL PROBABILITY PLOTS TO DETERMINE SIGNIFICANT FACTORS IN UNREPLICATED FACTORIAL DESIGNS;article;William J. Kasperski - Helmut Schneider;/doi/abs/10.1080/08982119708919064;2;9;3;1997
SUPPORTING QUALITY IMPROVEMENT TEAMS FOR CONTINUOUS IMPROVEMENT;article;Murali Venkatesh;/doi/abs/10.1080/08982119708919065;0;9;3;1997
NOTES ON PATTERN TESTS FOR SPECIAL CAUSES;article;Dan Trietsch - Frank K. Hwang;/doi/abs/10.1080/08982119708919066;2;9;3;1997
DESIGN OPTIMIZATION OF METAL TO COMPOSITE CONNECTIONS USING ORTHOGONAL ARRAYS;article;M. W. Sonius - B. W. Tew;/doi/abs/10.1080/08982119708919067;5;9;3;1997
FROM SPC TO DOE: A CASE STUDY AT MECO: INC.;article;Cynthia Hale-Bennett - Dennis K. J. Lin;/doi/abs/10.1080/08982119708919068;5;9;3;1997
PROCESS STABILITY AND PROCESS CAPABILITY IN PUBLIC SCHOOLS;article;F. Craig Johnson - Grant S. Smith;/doi/abs/10.1080/08982119708919069;2;9;3;1997
EXACT CONFIDENCE LIMITS FOR PROCESS CAPABILITIES;article;William A. Levinson;/doi/abs/10.1080/08982119708919070;7;9;3;1997
STUDY ON IMPROVEMENT OF BLOW-ROOM PERFORMANCE;article;Ashok Sarkar;/doi/abs/10.1080/08982119708919071;0;9;3;1997
STANDARDS COLUMN;article;August B. Mundel;/doi/abs/10.1080/08982119708919072;1;9;3;1997
QUALITY QUANDARIES∗;article;Seren Bisgaard;/doi/abs/10.1080/08982119708919073;6;9;3;1997
CURRENT EVENTS IN EUROPE;article;C. Bacivarof;/doi/abs/10.1080/08982119708919074;0;9;3;1997
QUALITY CONSIDERATIONS IN HEALTH CARE;article;Frank Caplan;/doi/abs/10.1080/08982119608919030;0;9;2;1997
ABSTRACTS;article;NA;/doi/abs/10.1080/08982119608919031;0;9;2;1997
OPTIMAL GUARD BANDS FOR GAUGES IN SERIES;article;Daniel R. McCarville - Douglas C. Montgomery;/doi/abs/10.1080/08982119608919032;5;9;2;1997
QUALITY AND PRODUCTIVITY IMPROVEMENT USING REGRESSION ANALYSIS: A CASE STLTDY;article;J. Clifton Young;/doi/abs/10.1080/08982119608919033;0;9;2;1997
THE ROLE OF STATISTICS IN DETERMINING PRODUCT AND PART SPECIFICATIONS: A FEW INDIAN EXPERIENCES;article;K. N. Anand;/doi/abs/10.1080/08982119608919034;1;9;2;1997
EMBRACING STRATEGIES WHILE AVOIDING BANDWAGONS IN THE DESIGN OF MANUFACTURING AND QUALITY SYSTEMS;article;G. Don Taylor - John R. English;/doi/abs/10.1080/08982119608919035;0;9;2;1997
A NEW APPROACH TO PROCESS CAPABILITY ANALYSIS;article;John J. Flaig;/doi/abs/10.1080/08982119608919036;11;9;2;1997
A PRAGMATIC APPROACH TO MULTIPLE-RESPONSE PROBLEMS USING LOSS FUNCTIONS;article;Noel Artiles-León;/doi/abs/10.1080/08982119608919037;43;9;2;1997
A COMPARISON OF OPERATING CHARACTERISTICS OF THE [pcirc]-V AND THE p¯-R  p  CHARTS;article;B. L. Quarshie - Hisakazu Shindo;/doi/abs/10.1080/08982119608919038;1;9;2;1997
TTT PLOTTING AND MAINTENANCE POLICIES;article;Bengt Klefsjö - Ulf Westberg;/doi/abs/10.1080/08982119608919039;4;9;2;1997
QUALITY FUNCTION DEPLOYMENT APPLIED TO ELECTRONIC COMPONENT DESIGN;article;Marilyn Liner- Elvira N. Loredo- Howard S. Gitlow - Norman G. Einspruch;/doi/abs/10.1080/08982119608919040;2;9;2;1997
ANALYZING TRACE-LEVEL PLUTONIUM MEASUREMENTS: A CASE STUDY IN DATA TRANSFORMATIONS;article;Larry G. Blackwood;/doi/abs/10.1080/08982119608919041;0;9;2;1997
MEASUREMENT ERROR STUDY PROCEDURE FEATURING VARIABLE SAMPLE SIZES;article;Andy Barnett - Richard Andrews;/doi/abs/10.1080/08982119608919042;2;9;2;1997
BLOCKING: REPLICATION: AND RANDOMIZATION—THE KEY TO EFFECTIVE EXPERIMENTATION: A CASE STUDY;article;J. Clifton Young;/doi/abs/10.1080/08982119608919043;10;9;2;1997
THE NATIONAL STANDARDS SYSTEM NETWORK: AN OPEN WINDOW TO THE TRILOGY OF STANDARDS: DOCUMENTATION: AND QUALITY;article;Rolf Schneider;/doi/abs/10.1080/08982119608919044;0;9;2;1997
APPLICATION OF BASIC PROBLEM-SOLVING TOOLS TO HEAT-TREATING PROCESSES;article;Robert S. Gillies;/doi/abs/10.1080/08982119608919045;0;9;2;1997
AN EXPERIENCE IN ANALYZING PROCESS OPTIMIZATION DATA IN THE PRESENCE OF UNKNOWN CONFOUNDING;article;T. N. Goh;/doi/abs/10.1080/08982119608919046;1;9;2;1997
PROCESS CAPABILITY INDICES AND NON-NORMAL DISTRIBUTIONS;article;Steven E. Somerville - Douglas C. Montgomery;/doi/abs/10.1080/08982119608919047;85;9;2;1997
A FAST INITIAL RESPONSE SCHEME FOR THE EXPONENTIALLY WEIGHTED MOVING AVERAGE CONTROL CHART;article;Teri Reed Rhoads- Douglas C. Montgomery - Christina M. Mastrangelo;/doi/abs/10.1080/08982119608919048;26;9;2;1997
USING JOHNSON CURVES TO DESCRIBE NON-NORMAL ROCESS DATA;article;Nicholas R. Farnum;/doi/abs/10.1080/08982119608919049;35;9;2;1997
STANDARDS COLUMN;article;August B. Mundel;/doi/abs/10.1080/08982119608919050;0;9;2;1997
QUALITY QUANDARIES*;article;Joseph G. Van Matre† - Neil Diamond†;/doi/abs/10.1080/08982119608919051;1;9;2;1997
CURRENT EVENTS IN EUROPE;article;loan C. Bacivarof;/doi/abs/10.1080/08982119608919052;0;9;2;1997
SOME ITEMS OF INTEREST;article;Frank Caplan;/doi/abs/10.1080/08982119608919008;0;9;1;1997
THE DEBATE OVER EXPONENTIALLY WEIGHTED MOVING AVERAGES;article;Thomas Pyzdek;/doi/abs/10.1080/08982119608919009;1;9;1;1997
ABSTRACTS;article;NA;/doi/abs/10.1080/08982119608910046;0;9;1;1997
MANAGING MULTIMEDIA DATA IN A QUALITY INFORMATION SYSTEM;article;Ruth F. Leung- Horns C. Leung - John F. Hill;/doi/abs/10.1080/08982119608919011;0;9;1;1997
EASY METHODS FOR THREE-DIMENSIONAL DATA;article;G. L. Silver;/doi/abs/10.1080/08982119608919012;8;9;1;1997
ILLUSTRATION OF CONFOUNDING IN PLACKETT-BURMAN DESIGNS;article;Larry B. Barrentine;/doi/abs/10.1080/08982119608919013;3;9;1;1997
BUILDING EMPIRICAL MODELS FOR DATA FROM FACTORIAL DESIGNS WITH TIME SERIES RESPONSES: TOWARD FRAUD PREVENTION AND DETECTION;article;Ian Hau- Ella Mae Matsumura - Robert R. Tucker;/doi/abs/10.1080/08982119608919014;2;9;1;1997
THE FILLING PROBLEM REVISITED;article;John S. Usher- Suraj M. Alexander - Don C. Duggins III;/doi/abs/10.1080/08982119608919015;8;9;1;1997
A FRAMEWORK FOR PROCESS EFFECTIVENESS MEASURES;article;Michael N. King - Teresa Dickinson;/doi/abs/10.1080/08982119608919016;0;9;1;1997
QUALITY CONTROL BY PREVENTION: A FIELD STUDY OF AN SPC AND DOE IMPLEMENTATION;article;Leif Sjoblom;/doi/abs/10.1080/08982119608919017;0;9;1;1997
IMPLEMENTING THE CIRCLE TECHNIQUE USING SPREADSHEETS;article;M. A. A. Cox;/doi/abs/10.1080/08982119608919018;1;9;1;1997
TEACHING QUALITY IMPROVEMENT BY QUALITY IMPROVEMENT IN TEACHING;article;Ian Hau;/doi/abs/10.1080/08982119608919019;2;9;1;1997
RELATION BETWEEN MEASUREMENT SYSTEM CAPABILITY AND PROCESS CAPABILITY;article;Marcel Persijn - Yves Van Nuland;/doi/abs/10.1080/08982119608919020;4;9;1;1997
AN APPLICATION IN MULTIVARIATE STATISTICAL PROCESS CONTROL FOR POWER SUPPLY CALIBRATION;article;Douglas P. Mader- John J. Glycenfer - Jack Prins;/doi/abs/10.1080/08982119608919021;1;9;1;1997
PROCESS-ORIENTED BASIS REPRESENTATIONS FOR MLTLTIVARIATE PROCESS DIAGNOSTICS;article;Russell R. Barton - David R. Gonzalez-Barreto;/doi/abs/10.1080/08982119608919022;30;9;1;1997
A CASE STUDY ILLUSTRATING THE EXISTENCE OF DYNAMICS IN TRADITIONAL COST-OF-QUALITY MODELS;article;Gary S. Wasserman - John L. Lindland;/doi/abs/10.1080/08982119608919023;15;9;1;1997
LATIN SQUARES: CENTRAL TENDENCIES: AND CUBES;article;G. L. Silver;/doi/abs/10.1080/08982119608919024;3;9;1;1997
A STATISTICAL APPROACH TO INSPECTION SYSTEM SELECTION;article;Scott A. Dellana - Sanjay Radhakrishnan;/doi/abs/10.1080/08982119608919025;0;9;1;1997
BOOTSTRAP CONTROL CHARTS;article;Zhang Wu - QiNan Wang;/doi/abs/10.1080/08982119608919026;9;9;1;1997
STANDARDS COLUMN;article;August B. Mundel;/doi/abs/10.1080/08982119608919027;0;9;1;1997
QUALITY QUANDARIES*;article;Soren Bisgaard;/doi/abs/10.1080/08982119608919028;8;9;1;1997
CURRENT EVENTS IN EUROPE;article;Ioan C. Bacivarof;/doi/abs/10.1080/08982119608919029;0;9;1;1997
Quality Efforts in Europe;article;Ioan C. Bacivarof - Louis J. Balme;/doi/abs/10.1080/08982119608904660;0;8;4;1996
In Europe: A Personal View;article;Philip B. Crosby;/doi/abs/10.1080/08982119608904661;0;8;4;1996
Quality in Europe: A Japanese Point Of View;article;Shoji Shiba;/doi/abs/10.1080/08982119608904662;0;8;4;1996
Design Quality Metrics Based on an Event-Oriented Design Process Model: Theory and Example of Use in Electronic Design;article;Einar J. Aas;/doi/abs/10.1080/08982119608904663;2;8;4;1996
Balancing Risks in Quality-Driven Design;article;Petri Pulli - Marko Heikkinen;/doi/abs/10.1080/08982119608904664;0;8;4;1996
Machine/Process Parameter Monitoring Using Sample Function Analysis;article;Narimants Salenieks- Agris Aizpurietis - Edgars Balcers;/doi/abs/10.1080/08982119608904665;0;8;4;1996
Practical Process Improvement for Embedded Real-Time Software;article;Jukka Karjalainen- Minna Mäkäräinen- Seija Komi-Sirviö - Veikko Seppänen;/doi/abs/10.1080/08982119608904666;12;8;4;1996
Practical Application of Statistical Process Control with the Use of Decision Trees;article;E. Mazharsolook- M. Taylor - D. C. Robinson;/doi/abs/10.1080/08982119608904667;1;8;4;1996
A Specific SPC Chart For Small-Batch Control;article;Maurice Pillet;/doi/abs/10.1080/08982119608904668;8;8;4;1996
Evaluation of Non-Normal Process Capability Indices Using Burr's Distributions;article;Philippe Castagliola;/doi/abs/10.1080/08982119608904669;50;8;4;1996
(Re)Discovering the Potential of the Process Capability Concept;article;Radu Motoiu;/doi/abs/10.1080/08982119608904670;0;8;4;1996
Built-In Self-Test in Intelligent Microsystems as a Contributor to System Quality and Performance;article;T. Olbrich- D. A. Bradley - A. M. D. Richardson;/doi/abs/10.1080/08982119608904671;1;8;4;1996
The PPM Myth in Board Assembly;article;C. L. Vaucher- L. J. Balme - A. Benali;/doi/abs/10.1080/08982119608904672;1;8;4;1996
