title;type;authors;doi;cite_number;volume;issue;date
A Modern Approach to Statistics;book review;Thomas E. Obremski;/doi/abs/10.1080/00224065.1983.11978863;0;15;3;1983
Statistics for Engineers;book review;John Boyer;/doi/abs/10.1080/00224065.1983.11978864;0;15;3;1983
Regression Diagnostics: Identifying Influential Data and Sources of Collinearity;book review;Ronald D. Snee;/doi/abs/10.1080/00224065.1983.11978865;1;15;3;1983
Publications Received;books received;NA;/doi/abs/10.1080/00224065.1983.11978866;0;15;3;1983
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1983.11978844;0;15;2;1983
A Bibliography of Statistical Quality Control Chart Techniques: 1970–1980;article;Lonnie C. Vance;/doi/abs/10.1080/00224065.1983.11978845;39;15;2;1983
Sample Sizes for Variables Sampling Plans Based on a Decision Theoretic Approach;article;Kenneth W. Fertig - Nancy R. Mann;/doi/abs/10.1080/00224065.1983.11978846;1;15;2;1983
An Early-Warning Test for Use with the Shewhart p Control Chart;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1983.11978847;1;15;2;1983
A Simple Approximation for Bivariate Normal Probabilities;article;Robert W. Mee - D. B. Owen;/doi/abs/10.1080/00224065.1983.11978848;11;15;2;1983
Graphical Analysis of Process Variation Studies;article;Ronald D. Snee;/doi/abs/10.1080/00224065.1983.11978849;5;15;2;1983
Robustness of Four Standards Methods for Estimating the Mean;review;Yoshikazu Ojima;/doi/abs/10.1080/00224065.1983.11978850;0;15;2;1983
Computation of the Component Randomization Test for Paired Comparisons;article;Bruce Schmeiser - Stuart J. Deutsch;/doi/abs/10.1080/00224065.1983.11978851;1;15;2;1983
The Deceptiveness of Moving Averages;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1983.11978852;3;15;2;1983
Encyclopedia of Statistical Sciences: Vols 1 and 2;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1983.11978853;0;15;2;1983
Experiments with Mixtures: Design: Models: and the Analysis of Mixture Data;book review;Charles G. Pfeifer;/doi/abs/10.1080/00224065.1983.11978854;0;15;2;1983
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1983.11978832;0;15;1;1983
A Tribute to Ellis R. Ott;obituary;Ronald D. Snee;/doi/abs/10.1080/00224065.1983.11978833;1;15;1;1983
In Memoriam Ellis Raymond Ott 1906–1981;obituary;Mason E. Wescott 
(Honory Member- ASQC Professor);/doi/abs/10.1080/00224065.1983.11978834;0;15;1;1983
Bibliography of Ellis R. Ott;bibliography;NA;/doi/abs/10.1080/00224065.1983.11978835;0;15;1;1983
Analysis of Means—A Graphical Procedure;article;Ellis R. Ott;/doi/abs/10.1080/00224065.1983.11978836;3;15;1;1983
Applications of the Analysis of Means;article;Pauline F. Ramig;/doi/abs/10.1080/00224065.1983.11978837;11;15;1;1983
Silicon Crystal Termination—An Application of ANOM for Percent Defective Data;article;Lowell H. Tomlinson - Robert J. Lavigna;/doi/abs/10.1080/00224065.1983.11978838;3;15;1;1983
A Comparison of Sample Sizes for the Analysis of Means and the Analysis of Variance;article;Peter R. Nelson;/doi/abs/10.1080/00224065.1983.11978839;11;15;1;1983
Exact Critical Values for Use with the Analysis of Means;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1983.11978840;20;15;1;1983
The Analysis of Means for Balanced Experimental Designs;article;Peter R. Nelson;/doi/abs/10.1080/00224065.1983.11978841;6;15;1;1983
Transformations for Attribute Data;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1983.11978842;9;15;1;1983
References on the Analysis of Means;bibliography;NA;/doi/abs/10.1080/00224065.1983.11978843;0;15;1;1983
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1982.11978815;0;14;4;1982
Pitfalls and Practical Considerations in Product Life Analysis—Part II: Mixtures of Product Populations and More General Models;article;Gerald J. Hahn - William Q. Meeker Jr.;/doi/abs/10.1080/00224065.1982.11978817;0;14;4;1982
Sample Size Limit When Sampling from a Nonhomogeneous Mixture;article;Avraham Mehrez - Alan Stulman;/doi/abs/10.1080/00224065.1982.11978818;0;14;4;1982
An Approach to Compensate for Uncertainty in Knowledge of Inspector Error;article;Boubekeur Rahali - B. L. Foote;/doi/abs/10.1080/00224065.1982.11978819;4;14;4;1982
Bounds for Correlated Compound Probabilities;article;Richard M. Weed;/doi/abs/10.1080/00224065.1982.11978820;0;14;4;1982
Sample Sizes for Prediction Intervals;article;William Q. Meeker - Gerald J. Hahn;/doi/abs/10.1080/00224065.1982.11978821;1;14;4;1982
Confidence Intervals for the Percent Nonconforming Based on Variables Data;article;Harry Weingarten;/doi/abs/10.1080/00224065.1982.11978822;3;14;4;1982
Skip-Lot is Not Optimal in the Case of Independent Fractions Defective—Comments on a Paper by Professor Hsu;article;Axel Reimann;/doi/abs/10.1080/00224065.1982.11978823;0;14;4;1982
Revised Attributes Acceptance Sampling Standard—ANSI/ASQC Z1.4(1981);review;Edward G. Schilling;/doi/abs/10.1080/00224065.1982.11978824;1;14;4;1982
Randomization Tests for K Sample Binomial Data;article;Andrew P. Soms - Lynn D. Torbeck;/doi/abs/10.1080/00224065.1982.11978825;2;14;4;1982
Control Chart for Medians;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1982.11978826;2;14;4;1982
Simulation and the Monte Carlo Method;book review;John S. Carson II;/doi/abs/10.1080/00224065.1982.11978827;0;14;4;1982
Introduction to Probability Models;book review;Loren K. Platzman;/doi/abs/10.1080/00224065.1982.11978828;0;14;4;1982
Index;index;NA;/doi/abs/10.1080/00224065.1982.11978829;0;14;4;1982
Corrigenda;correction;NA;/doi/abs/10.1080/00224065.1982.11978831;0;14;4;1982
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1982.11978801;0;14;3;1982
Sampling Plan Adjustment for Inspection Error and Skip-Lot Plan;article;Wendell E. Carr;/doi/abs/10.1080/00224065.1982.11978802;8;14;3;1982
Removing Measurement Error in Assessing Conformance to Specifications;article;Gerald J. Hahn;/doi/abs/10.1080/00224065.1982.11978803;9;14;3;1982
Quality Assurance Review Technique;article;R. A. Freund - H. B. Trulli;/doi/abs/10.1080/00224065.1982.11978804;0;14;3;1982
Considerations in Single and Multiple Stress Accelerated Life Testing;article;George C. Derringer;/doi/abs/10.1080/00224065.1982.11978805;0;14;3;1982
Expected Thruput: An Alternative Approach to Clerical Performance Measurement;article;William A. Hailey - Edward J. Ryan Jr.;/doi/abs/10.1080/00224065.1982.11978806;0;14;3;1982
Pitfalls and Practical Considerations in Product Life Analysis—Part I: Basic Concepts and Dangers of Extrapolation;article;Gerald J. Hahn - William Q. Meeker Jr.;/doi/abs/10.1080/00224065.1982.11978807;2;14;3;1982
Performance Monitoring When the Individual Contributing Variables are Unobserved;article;Paul G. Marlin;/doi/abs/10.1080/00224065.1982.11978808;0;14;3;1982
Probabilities of Noncompliance for Sampling Plans in NBS Handbook 133;review;G. Nicholas Lauer;/doi/abs/10.1080/00224065.1982.11978809;1;14;3;1982
An Algorithm for Determining Double Attribute Sampling Plans;article;Festus O. Olorunniwo - Juan Raul Salas;/doi/abs/10.1080/00224065.1982.11978810;6;14;3;1982
Control Charts for Individual Measurements;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1982.11978811;28;14;3;1982
Elementary Statistics Tables;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1982.11978812;0;14;3;1982
Order Statistics;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1982.11978813;0;14;3;1982
Fundamentals of Statistical Quality Control;book review;R. G. Heikes;/doi/abs/10.1080/00224065.1982.11978814;0;14;3;1982
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1982.11978789;0;14;2;1982
Combined Shewhart-CUSUM Quality Control Schemes;article;James M. Lucas;/doi/abs/10.1080/00224065.1982.11978790;87;14;2;1982
The Negative Binomial Process with Applications to Reliability;article;Lee J. Bain - F. T. Wright;/doi/abs/10.1080/00224065.1982.11978791;3;14;2;1982
Assessing the Accuracy of Mixture Model Regression Calculations;article;Ronald D. Snee - Arthur A. Rayner;/doi/abs/10.1080/00224065.1982.11978792;14;14;2;1982
Methods for Selecting the Best Process;article;Jean D. Gibbons;/doi/abs/10.1080/00224065.1982.11978793;3;14;2;1982
MIL-STD-1695: Minimum Standards for Working Environments;review;J. R. Cheshire - W. A. Marsh;/doi/abs/10.1080/00224065.1982.11978794;0;14;2;1982
Analysis of Two-Level Factorial Experiments;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1982.11978795;8;14;2;1982
Extreme Screening Designs;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1982.11978796;0;14;2;1982
How the USA and Europe Can Increase Productivity and Enhance Quality Control;book review;W. Paulson;/doi/abs/10.1080/00224065.1982.11978797;0;14;2;1982
Guide to Quality Control;book review;Roger W. Berger;/doi/abs/10.1080/00224065.1982.11978798;1;14;2;1982
Applied Statistical Techniques;book review;Sophronia W. Ward;/doi/abs/10.1080/00224065.1982.11978799;0;14;2;1982
Statistical Procedures for Engineering: Management: and Science;book review;Duane L. Dietrich;/doi/abs/10.1080/00224065.1982.11978800;0;14;2;1982
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1982.11978777;0;14;1;1982
Statistical Assessment of a Process Change;article;Gerald J. Hahn;/doi/abs/10.1080/00224065.1982.11978778;3;14;1;1982
On the Selection of a Prior Distribution in Bayesian Acceptance Sampling;article;Kenneth E. Case - J. Bert Keats;/doi/abs/10.1080/00224065.1982.11978779;13;14;1;1982
Applications of Robust Regression in Designed Industrial Experiments;article;J. S. Lawson;/doi/abs/10.1080/00224065.1982.11978780;1;14;1;1982
Criteria for Continued Inspection during the Discontinue Phase of MIL-STD-105D;review;B. S. Liebesman;/doi/abs/10.1080/00224065.1982.11978781;0;14;1;1982
Economic Design of an X̄ Control Chart;article;Douglas C. Montgomery;/doi/abs/10.1080/00224065.1982.11978782;24;14;1;1982
Testing Variation before and after Treatment of a Single Sample;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1982.11978783;0;14;1;1982
Statistical Analysis—A Computer Oriented Approach;book review;James E. Gentle;/doi/abs/10.1080/00224065.1982.11978784;0;14;1;1982
Optimization and Industrial Experimentation;book review;Ralph C. St. John;/doi/abs/10.1080/00224065.1982.11978785;0;14;1;1982
Quality Control;book review;Raymond F. Woods;/doi/abs/10.1080/00224065.1982.11978786;0;14;1;1982
Statistical Methods;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1982.11978787;0;14;1;1982
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1981.11978760;0;13;4;1981
Acceptance Control Charts Based on Normal Approximations to the Poisson Distribution;article;Suresh Mhatre- Richard L. Scheaffer - Richard S. Leavenworth;/doi/abs/10.1080/00224065.1981.11978761;2;13;4;1981
A Cusum for a Scale Parameter;article;Douglas M. Hawkins;/doi/abs/10.1080/00224065.1981.11978762;32;13;4;1981
An Approach to Sensitivity Analysis of Computer Models: Part II—Ranking of Input Variables: Response Surface Validation: Distribution Effect and Technique Synopsis;article;Ronald L. Iman- Jon C. Helton - James E. Campbell;/doi/abs/10.1080/00224065.1981.11978763;12;13;4;1981
Confidence Bounds on the Probability of Meeting a Poisson or Binomial Distribution Specification Limit;article;Ramesh Chandra - Gerald J. Hahn;/doi/abs/10.1080/00224065.1981.11978764;1;13;4;1981
CSP-1 for Consumer Protection;article;Kenneth S. Stephens;/doi/abs/10.1080/00224065.1981.11978765;3;13;4;1981
Outgoing Quality Distributions for MIL-STD-105D Sampling Plans;article;Gary G. Brush- Harvey Cautin - Barry R. Lewin;/doi/abs/10.1080/00224065.1981.11978766;3;13;4;1981
A Computer Program for Simple Linear Regression with Censored Data;article;Josef Schmee - Gerald J. Hahn;/doi/abs/10.1080/00224065.1981.11978767;0;13;4;1981
Nomograph for Determining Variables Sampling Plans;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1981.11978768;2;13;4;1981
Reliability Engineering and Risk Assessment;book review;Douglas C. Montgomery - Josef Schmee;/doi/abs/10.1080/00224065.1981.11978769;0;13;4;1981
The Statistical Analysis of Failure Time Data;book review;Walter R. Young;/doi/abs/10.1080/00224065.1981.11978770;0;13;4;1981
Survival Models and Data Analysis;book review;Andre I. Khuri;/doi/abs/10.1080/00224065.1981.11978771;0;13;4;1981
Statistical Methods for Survival Data Analysis;book review;Gary Tietjen;/doi/abs/10.1080/00224065.1981.11978772;0;13;4;1981
Publications Received;books received;NA;/doi/abs/10.1080/00224065.1981.11978773;0;13;4;1981
Index;index;NA;/doi/abs/10.1080/00224065.1981.11978774;0;13;4;1981
Corrigenda;correction;NA;/doi/abs/10.1080/00224065.1981.11978776;0;13;4;1981
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1981.11978744;0;13;3;1981
Measuring the Performance of Inspection and Sorting Systems;article;Peter J. Tiemstra;/doi/abs/10.1080/00224065.1981.11978745;2;13;3;1981
Measurement Assurance Program for Weighings of Respirable Coal Mine Dust Samples;article;Paul Parobeck- Thomas Tomb- Harry Ku - Joseph Cameron;/doi/abs/10.1080/00224065.1981.11978746;0;13;3;1981
The Use and Analysis of Staggered Nested Factorial Designs;article;James R. Smith - Jackie M. Beverly;/doi/abs/10.1080/00224065.1981.11978747;8;13;3;1981
An Approach to Sensitivity Analysis of Computer Models: Part I—Introduction: Input Variable Selection and Preliminary Variable Assessment;article;Ronald L. Iman- Jon C. Helton - James E. Campbell;/doi/abs/10.1080/00224065.1981.11978748;17;13;3;1981
Simplified Factors for Analysis of Means When the Standard Deviation is Estimated from the Range;article;John H. Sheesley;/doi/abs/10.1080/00224065.1981.11978749;1;13;3;1981
The Use of Consonance Sets for Exploratory Data Analysis;article;Anthony A. Salvia;/doi/abs/10.1080/00224065.1981.11978750;0;13;3;1981
Transformed p Chart for Variable Sample Size;article;Stephen B. Soffer;/doi/abs/10.1080/00224065.1981.11978751;4;13;3;1981
A Note on the Construction of Double Sampling Plans;article;Cecil C. Craig;/doi/abs/10.1080/00224065.1981.11978752;3;13;3;1981
Single Sampling Attributes Plans Indexed by AQL and AOQL;article;V. Soundararajan;/doi/abs/10.1080/00224065.1981.11978753;4;13;3;1981
Certification Marking and Quality Assurance;review;B. N. Singh;/doi/abs/10.1080/00224065.1981.11978754;0;13;3;1981
Response Surface Contour Plots for Mixture Problems;article;George F. Koons - Robert H. Heasley;/doi/abs/10.1080/00224065.1981.11978755;1;13;3;1981
Confidence Belts for Small Percentages;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1981.11978756;2;13;3;1981
Applied Linear Regression;book review;Ralph C. St. John;/doi/abs/10.1080/00224065.1981.11978757;0;13;3;1981
Fitting Equations to Data;book review;Thomas Santner;/doi/abs/10.1080/00224065.1981.11978758;0;13;3;1981
Life Testing and Reliability Estimation;book review;Austin J. Bonis;/doi/abs/10.1080/00224065.1981.11978759;0;13;3;1981
Two-Point Optimal Narrow Limit Plans with Applications to MIL-STD-105D;article;Edward G. Schilling - Dan J. Sommers;/doi/abs/10.1080/00224065.1981.11980996;5;13;2;1981
Economic Design of Attribute Control Charts for Multiple Assignable Causes;article;Isaac N. Gibra;/doi/abs/10.1080/00224065.1981.11980997;14;13;2;1981
Tolerance Intervals for Poisson and Binomial Variables;article;Gerald J. Hahn - Ramesh Chandra;/doi/abs/10.1080/00224065.1981.11980998;8;13;2;1981
Analysis of Variance with Unequal Variances;article;Edward J. Dudewicz - Thomas A. Bishop;/doi/abs/10.1080/00224065.1981.11980999;0;13;2;1981
A Procedure for Pooling Data by the Analysis of Means;article;Hiroshi Ohta;/doi/abs/10.1080/00224065.1981.11981000;1;13;2;1981
Bayesian Evaluation of Inspectors in Sensory Tests;article;Christopher B. Barry;/doi/abs/10.1080/00224065.1981.11981001;2;13;2;1981
Principal Components and Factor Analysis: Part III—What is Factor Analysis?;article;J. Edward Jackson;/doi/abs/10.1080/00224065.1981.11981002;6;13;2;1981
Revised Variables Acceptance Sampling Standards—ANSI Z1.9(1980) and ISO 3951(1980);article;Edward G. Schilling;/doi/abs/10.1080/00224065.1981.11981003;2;13;2;1981
A Computer Program for the Two-Sample Kolmogorov-Smirnov Test;article;Theodore W. Taub;/doi/abs/10.1080/00224065.1981.11981004;0;13;2;1981
Analysis of Heterogeneity of Variation;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1981.11981005;0;13;2;1981
Statistical Analysis of Reliability and Life Testing Models;book review;Harry Feingold;/doi/abs/10.1080/00224065.1981.11981006;0;13;2;1981
Quality Planning and Analysis;book review;J. Bert Keats;/doi/abs/10.1080/00224065.1981.11981007;0;13;2;1981
A Wide Variety of AOQ and ATI Performance Measures with and Without Inspection Error;article;Ilham Beainy - Kenneth E. Case;/doi/abs/10.1080/00224065.1981.11980980;6;13;1;1981
Systematic Measurement Errors;article;Rolf B. F. Schumacher;/doi/abs/10.1080/00224065.1981.11980981;2;13;1;1981
Two-Point Double Variables Sampling Plans;article;Dan J. Sommers;/doi/abs/10.1080/00224065.1981.11980982;18;13;1;1981
A Modified Skip-Lot Sampling Plan;article;Rodger D. Parker - Larry Kessler;/doi/abs/10.1080/00224065.1981.11980983;3;13;1;1981
A Nomogram to Simplify the Choice of a Sampling Plan Using a Single Gauge;article;John Sykes;/doi/abs/10.1080/00224065.1981.11980984;4;13;1;1981
A Graphical Method for Estimating the Parameters of a Truncated Normal Distribution;article;W. K. Chiu - M. P. Y. Leung;/doi/abs/10.1080/00224065.1981.11980985;2;13;1;1981
Principal Components and Factor Analysis: Part II—Additional Topics Related to Principal Components;article;J. Edward Jackson;/doi/abs/10.1080/00224065.1981.11980986;9;13;1;1981
United States Department of Agriculture Cusum Acceptance Sampling Procedures;article;Robert S. Elder- Lloyd P. Provost - Owen M. Ecker;/doi/abs/10.1080/00224065.1981.11980987;5;13;1;1981
Simultaneous Pairwise Comparison Tests Among Treatment Means;article;Eric R. Ziegel - Walter R. McGuire;/doi/abs/10.1080/00224065.1981.11980988;1;13;1;1981
Corrigendum;correction;NA;/doi/abs/10.1080/00224065.1981.11980989;0;13;1;1981
A Simple Test for Normality;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1981.11980990;9;13;1;1981
Multiple Decision Procedures: Theory and Methodology of Selecting and Ranking Populations;book review;John S. Carson II;/doi/abs/10.1080/00224065.1981.11980991;0;13;1;1981
Dynamic Regression: Theory and Algorithms;book review;Douglas C. Montgomery;/doi/abs/10.1080/00224065.1981.11980992;0;13;1;1981
Regression Methods: A Tool for Data Analysis;book review;Elizabeth A. Peck;/doi/abs/10.1080/00224065.1981.11980993;0;13;1;1981
Statistical Quality Control for Food and Agricultural Scientists;book review;Alvaro C. Carreras;/doi/abs/10.1080/00224065.1981.11980994;0;13;1;1981
Checking Instrumentation by Statistical Methods;article;Charles R. Hicks;/doi/abs/10.1080/00224065.1980.11980963;0;12;4;1980
Determination of Acceptance Numbers and Sample Sizes for Attribute Sampling Plans;article;John L. Jaech;/doi/abs/10.1080/00224065.1980.11980964;3;12;4;1980
A General Continuous Sampling Plan for Controlling the AOQ;article;William J. Zimmer - Chiu-Yung Tai;/doi/abs/10.1080/00224065.1980.11980965;2;12;4;1980
Upper Bayesian Confidence Limits on the Proportion Defective;article;Charles A. Combs - Larry J. Stephens;/doi/abs/10.1080/00224065.1980.11980966;1;12;4;1980
Principal Components and Factor Analysis: Part I—Principal Components;article;J. Edward Jackson;/doi/abs/10.1080/00224065.1980.11980967;40;12;4;1980
Simultaneous Optimization of Several Response Variables;article;George Derringer - Ronald Suich;/doi/abs/10.1080/00224065.1980.11980968;278;12;4;1980
Tables for the Construction of Matched Single: Double: and Multiple Sampling Plans with Application to MIL-STD-105D;article;Edward G. Schilling - Lucille I. Johnson;/doi/abs/10.1080/00224065.1980.11980969;14;12;4;1980
Minimum Sample Size Single Sampling Plans: A Computerized Approach;article;William A. Hailey;/doi/abs/10.1080/00224065.1980.11980970;9;12;4;1980
The Folded Normal Distribution;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1980.11980971;5;12;4;1980
Selecting and Ordering Populations: A New Statistical Methodology;book review;S. Panchapakesan;/doi/abs/10.1080/00224065.1980.11980972;0;12;4;1980
Statistical Quality Control;book review;Richard A. Freund;/doi/abs/10.1080/00224065.1980.11980973;0;12;4;1980
Randomization Tests;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1980.11980974;0;12;4;1980
Publications Received;books received;NA;/doi/abs/10.1080/00224065.1980.11980975;0;12;4;1980
Index Journal of Quality Technology Volume 12: Numbers 1-4: 1980;index;NA;/doi/abs/10.1080/00224065.1980.11980976;0;12;4;1980
Corrigenda;correction;NA;/doi/abs/10.1080/00224065.1980.11980978;0;12;4;1980
Manufacturing Process Quality Optimization Studies;article;C. C. Mentch;/doi/abs/10.1080/00224065.1980.11980949;0;12;3;1980
One-Sided Tolerance Limits for a Broad Class of Lifetime Distributions;article;Wayne A. Woodward - William H. Prawley;/doi/abs/10.1080/00224065.1980.11980950;2;12;3;1980
A Nomogram for Estimating the Three Parameters of the Weibull Distribution;article;Indraneel Sen - V. Prabhashanker;/doi/abs/10.1080/00224065.1980.11980951;0;12;3;1980
An Economic Design of Skip-Lot Sampling Plans;article;John I. S. Hsu;/doi/abs/10.1080/00224065.1980.11980952;5;12;3;1980
Binomial Estimation in Small Samples;article;Anthony A. Salvia - Arthur Wahrenberger;/doi/abs/10.1080/00224065.1980.11980953;2;12;3;1980
Two Apparent Contradictions in Testing Hypotheses;article;T. P. Daugherty;/doi/abs/10.1080/00224065.1980.11980954;0;12;3;1980
Evaluation of U. S. Pharmacopeia Sampling Plans for Dissolution;article;Charles B. Pheatt;/doi/abs/10.1080/00224065.1980.11980955;2;12;3;1980
Interior Analysis of the Observations in Multiple Linear Regression;article;Douglas C. Montgomery- Edith W. Martin - Elizabeth A. Peck;/doi/abs/10.1080/00224065.1980.11980956;0;12;3;1980
The Mean Square Successive Difference Test;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1980.11980957;2;12;3;1980
The Assurance Sciences: An Introduction to Quality Control and Reliability;book review;Erwin M. Saniga;/doi/abs/10.1080/00224065.1980.11980958;0;12;3;1980
Prediction and Improved Estimation in Linear Models;book review;Ronald G. Askin;/doi/abs/10.1080/00224065.1980.11980959;0;12;3;1980
Applied Statistics;book review;Sophronia Ward;/doi/abs/10.1080/00224065.1980.11980960;0;12;3;1980
Statistics: an Introduction to Numerical Reasoning;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1980.11980961;0;12;3;1980
The Effect of Calibration on End Item Performance in Echelon Systems;article;Jimmy E. Hilliard - J. R. Miller III;/doi/abs/10.1080/00224065.1980.11980938;0;12;2;1980
An Analysis of Human Reliability Measures in Visual Inspection;article;Steven L. Johnson - Douglas J. Funke;/doi/abs/10.1080/00224065.1980.11980939;4;12;2;1980
The Economic Design of Control Charts: A Review and Literature Survey;article;Douglas C. Montgomery;/doi/abs/10.1080/00224065.1980.11980940;108;12;2;1980
Effective Sampling Plans Based on a Prior Distribution;article;Richard D. Guild - Ida I. D. G. Raka;/doi/abs/10.1080/00224065.1980.11980941;1;12;2;1980
Multiple Comparisons for Poisson Rates;article;R. L. Scheaffer;/doi/abs/10.1080/00224065.1980.11980942;6;12;2;1980
MIL-STD-781 and Confidence Intervals;article;Josef Schmee;/doi/abs/10.1080/00224065.1980.11980943;1;12;2;1980
A FORTRAN Computer Program for Analysis of Variance and Analysis of Means;article;E. G. Schilling- G. Schlotzer- H. E. Schultz - J. H. Sheesley;/doi/abs/10.1080/00224065.1980.11980944;5;12;2;1980
Sample Sizes for Comparing Two Proportions;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1980.11980945;0;12;2;1980
Experimental Methodology;book review;Andre I. Khuri;/doi/abs/10.1080/00224065.1980.11980946;0;12;2;1980
Elementary Statistical Quality Control;book review;Kenneth E. Case;/doi/abs/10.1080/00224065.1980.11980947;0;12;2;1980
The p Control Chart Under Inspection Error;article;Kenneth E. Case;/doi/abs/10.1080/00224065.1980.11980924;7;12;1;1980
A Three Action Cost Model for Acceptance Sampling by Variables;article;J. W. Schmidt Jr.- G. Kemble Bennett - K. E. Case;/doi/abs/10.1080/00224065.1980.11980925;5;12;1;1980
Evaluation of Inspectors in Sensory Tests—Qualification by Geometrical Method and Classification by Bayesian Diagnosis Rule;article;Hiroshi Ohta- Shigeo Kase - Masashi Asao;/doi/abs/10.1080/00224065.1980.11980926;4;12;1;1980
Regression Estimates Versus Separate Estimation at Individual Test Conditions;article;Gerald J. Hahn - Josef Schmee;/doi/abs/10.1080/00224065.1980.11980927;0;12;1;1980
A Graphical Approach to the Design of Sequential Attribute Sampling Plans;article;Donald W. Kroeber;/doi/abs/10.1080/00224065.1980.11980928;0;12;1;1980
LQL Indexed Plans that are Compatible with the Structure of MIL-STD-105D;article;Acheson J. Duncan- August B. Mundel- A. Blanton Godfrey - Valerie A. Partridge;/doi/abs/10.1080/00224065.1980.11980929;2;12;1;1980
Comparison of K Samples Involving Variables or Attribute Data Using the Analysis of Means;article;J. H. Sheesley;/doi/abs/10.1080/00224065.1980.11980930;8;12;1;1980
An Early-Stopping Rule for Variables Sampling;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1980.11980931;0;12;1;1980
Handbook for Linear Regression;book review;Ronald G. Askin;/doi/abs/10.1080/00224065.1980.11980932;0;12;1;1980
Reliability: Management: Methods: and Mathematics;book review;Russell G. Heikes;/doi/abs/10.1080/00224065.1980.11980933;0;12;1;1980
Case Studies in Sample Design;book review;William W. Hines;/doi/abs/10.1080/00224065.1980.11980934;0;12;1;1980
Practical Experiences with Modelling and Forecasting Time Series;book review;Douglas C. Montgomery;/doi/abs/10.1080/00224065.1980.11980935;0;12;1;1980
Publications Received;books received;NA;/doi/abs/10.1080/00224065.1980.11980936;0;12;1;1980
A Source of Bias in Attributes Testing: and a Remedy;article;W. M. Wooding;/doi/abs/10.1080/00224065.1979.11980908;1;11;4;1979
A Nonparametric Test for Interactions of Any Order;article;James V. Bradley;/doi/abs/10.1080/00224065.1979.11980909;0;11;4;1979
Estimating Within-Laboratory Variability from Interlaboratory Test Data;article;John L. Jaech;/doi/abs/10.1080/00224065.1979.11980910;0;11;4;1979
Methods for Obtaining a Distribution-Free Prediction Interval for the Median of a Future Sample;article;Michael A. Fligner - Douglas A. Wolfe;/doi/abs/10.1080/00224065.1979.11980911;1;11;4;1979
Confidence Limits for the Number of Defectives in a Lot;article;J. L. Tomsky- K. Nakano - M. Iwashika;/doi/abs/10.1080/00224065.1979.11980912;2;11;4;1979
Curves for Sample Size Determination in Lot Sensitive Sampling Plans;article;Cuyler J. Hawkes 
(Retired);/doi/abs/10.1080/00224065.1979.11980913;2;11;4;1979
Fitting Johnson's SB and SU Systems of Curves using the Method of Maximum Likelihood;article;Donald M. Olsson;/doi/abs/10.1080/00224065.1979.11980914;2;11;4;1979
A Test for Two Groups;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1979.11980915;3;11;4;1979
Statistical Treatment of Experimental Data;book review;J. J. Shuster;/doi/abs/10.1080/00224065.1979.11980916;0;11;4;1979
Parameter Estimation in Engineering and Science;book review;William T. Tucker;/doi/abs/10.1080/00224065.1979.11980917;0;11;4;1979
International Encyclopedia of Statistics;book review;Peter R. Nelson - John S. Ramberg 
(Editor);/doi/abs/10.1080/00224065.1979.11980918;0;11;4;1979
Corrigenda;correction;NA;/doi/abs/10.1080/00224065.1979.11980920;0;11;4;1979
Index Journal of Quality Technology Volume 11: Numbers 1–4: 1979;index;NA;/doi/abs/10.1080/00224065.1979.11980921;0;11;4;1979
Set-Up Assurance Through Time Series Analysis;article;Herman Sahrmann;/doi/abs/10.1080/00224065.1979.11980892;2;11;3;1979
